exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
goJ6ezq,0,left_shoulder_angle,1.47,"(0.538,0.372)",start
goJ6ezq,0,right_shoulder_angle,10.85,"(0.440,0.371)",start
goJ6ezq,0,left_elbow_angle,166.08,"(0.518,0.460)",start
goJ6ezq,3,left_shoulder_angle,113.96,"(0.542,0.359)",quarter
goJ6ezq,3,right_shoulder_angle,101.5,"(0.438,0.352)",quarter
goJ6ezq,3,left_elbow_angle,28.46,"(0.594,0.348)",quarter
goJ6ezq,6,left_shoulder_angle,114.49,"(0.542,0.351)",peak
goJ6ezq,6,right_shoulder_angle,98.8,"(0.438,0.343)",peak
goJ6ezq,6,left_elbow_angle,7.65,"(0.617,0.332)",peak
goJ6ezq,6,right_elbow_angle,177.38,"(0.369,0.338)",peak
goJ6ezq,9,left_shoulder_angle,121.23,"(0.544,0.350)",return
goJ6ezq,9,right_shoulder_angle,102.84,"(0.436,0.346)",return
goJ6ezq,9,left_elbow_angle,0.51,"(0.628,0.319)",return
goJ6ezq,9,right_elbow_angle,174.02,"(0.346,0.332)",return
goJ6ezq,11,left_shoulder_angle,37.38,"(0.544,0.353)",end
goJ6ezq,11,right_shoulder_angle,23.58,"(0.437,0.350)",end
goJ6ezq,11,left_elbow_angle,167.17,"(0.551,0.368)",end
goJ6ezq,11,right_elbow_angle,155.73,"(0.409,0.428)",end
