exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
dRTfGZT,0,left_shoulder_angle,15.27,"(0.578,0.280)",start
dRTfGZT,0,right_shoulder_angle,43.46,"(0.403,0.270)",start
dRTfGZT,0,left_elbow_angle,83.49,"(0.601,0.407)",start
dRTfGZT,0,right_elbow_angle,83.09,"(0.339,0.373)",start
dRTfGZT,3,left_shoulder_angle,44.71,"(0.569,0.265)",quarter
dRTfGZT,3,right_shoulder_angle,96.7,"(0.407,0.255)",quarter
dRTfGZT,3,left_elbow_angle,58.3,"(0.634,0.338)",quarter
dRTfGZT,3,right_elbow_angle,18.87,"(0.309,0.262)",quarter
dRTfGZT,6,left_shoulder_angle,100.12,"(0.566,0.256)",peak
dRTfGZT,6,right_shoulder_angle,111.88,"(0.406,0.252)",peak
dRTfGZT,6,left_elbow_angle,161.36,"(0.653,0.244)",peak
dRTfGZT,6,right_elbow_angle,11.02,"(0.265,0.221)",peak
dRTfGZT,9,left_shoulder_angle,58.61,"(0.567,0.255)",return
dRTfGZT,9,right_shoulder_angle,101.96,"(0.406,0.252)",return
dRTfGZT,9,left_elbow_angle,74.85,"(0.649,0.309)",return
dRTfGZT,9,right_elbow_angle,7.72,"(0.276,0.247)",return
dRTfGZT,11,left_shoulder_angle,19.27,"(0.570,0.259)",end
dRTfGZT,11,right_shoulder_angle,52.75,"(0.406,0.253)",end
dRTfGZT,11,left_elbow_angle,80.94,"(0.609,0.387)",end
dRTfGZT,11,right_elbow_angle,72.56,"(0.324,0.342)",end
