exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
0lQnxMZ,0,left_hip_angle,176.79,"(0.676,0.456)",start
0lQnxMZ,0,left_knee_angle,168.28,"(0.668,0.654)",start
0lQnxMZ,0,right_hip_angle,177.16,"(0.609,0.464)",start
0lQnxMZ,0,right_knee_angle,170.35,"(0.608,0.645)",start
0lQnxMZ,3,left_hip_angle,166.3,"(0.677,0.476)",quarter
0lQnxMZ,3,left_knee_angle,170.61,"(0.625,0.627)",quarter
0lQnxMZ,3,right_hip_angle,154.58,"(0.610,0.468)",quarter
0lQnxMZ,3,right_knee_angle,178.76,"(0.544,0.621)",quarter
0lQnxMZ,6,left_hip_angle,147.06,"(0.711,0.582)",peak
0lQnxMZ,6,left_knee_angle,112.8,"(0.567,0.671)",peak
0lQnxMZ,6,right_hip_angle,142.34,"(0.643,0.537)",peak
0lQnxMZ,6,right_knee_angle,153.69,"(0.510,0.624)",peak
0lQnxMZ,9,left_hip_angle,142.79,"(0.668,0.555)",return
0lQnxMZ,9,left_knee_angle,120.66,"(0.559,0.633)",return
0lQnxMZ,9,right_hip_angle,136.78,"(0.617,0.500)",return
0lQnxMZ,9,right_knee_angle,175.41,"(0.515,0.606)",return
0lQnxMZ,11,left_hip_angle,179.72,"(0.670,0.499)",end
0lQnxMZ,11,left_knee_angle,161.67,"(0.643,0.648)",end
0lQnxMZ,11,right_hip_angle,165.52,"(0.611,0.490)",end
0lQnxMZ,11,right_knee_angle,155.41,"(0.572,0.639)",end
