exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
WhuFnR7,0,left_shoulder_angle,12.1,"(0.707,0.676)",start
WhuFnR7,0,torso_angle,92.7472661093008,,start
WhuFnR7,0,left_elbow_angle,172.78,"(0.572,0.683)",start
WhuFnR7,0,left_hip_angle,174.56,"(0.479,0.640)",start
WhuFnR7,3,left_shoulder_angle,19.13,"(0.708,0.671)",quarter
WhuFnR7,3,torso_angle,97.96722726059956,,quarter
WhuFnR7,3,left_elbow_angle,172.55,"(0.572,0.680)",quarter
WhuFnR7,3,left_hip_angle,104.56,"(0.475,0.608)",quarter
WhuFnR7,6,left_shoulder_angle,19.71,"(0.707,0.665)",peak
WhuFnR7,6,torso_angle,99.41526989999556,,peak
WhuFnR7,6,left_elbow_angle,167.04,"(0.566,0.675)",peak
WhuFnR7,6,left_hip_angle,106.41,"(0.485,0.603)",peak
WhuFnR7,9,left_shoulder_angle,19.63,"(0.707,0.667)",return
WhuFnR7,9,torso_angle,99.00464750342655,,return
WhuFnR7,9,left_elbow_angle,170.02,"(0.565,0.679)",return
WhuFnR7,9,left_hip_angle,102.83,"(0.484,0.608)",return
WhuFnR7,11,left_shoulder_angle,16.58,"(0.709,0.666)",end
WhuFnR7,11,torso_angle,97.01576367008464,,end
WhuFnR7,11,left_elbow_angle,171.43,"(0.567,0.677)",end
WhuFnR7,11,left_hip_angle,172.42,"(0.479,0.617)",end
