exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
lFhb2Rw,0,left_hip_angle,178.3,"(0.627,0.552)",start
lFhb2Rw,0,left_knee_angle,179.12,"(0.625,0.688)",start
lFhb2Rw,0,right_hip_angle,169.15,"(0.577,0.548)",start
lFhb2Rw,0,right_knee_angle,175.4,"(0.571,0.708)",start
lFhb2Rw,3,left_hip_angle,157.08,"(0.627,0.565)",quarter
lFhb2Rw,3,left_knee_angle,136.68,"(0.677,0.688)",quarter
lFhb2Rw,3,right_hip_angle,169.17,"(0.579,0.567)",quarter
lFhb2Rw,3,right_knee_angle,178.79,"(0.573,0.712)",quarter
lFhb2Rw,6,left_hip_angle,124.66,"(0.619,0.674)",peak
lFhb2Rw,6,left_knee_angle,94.88,"(0.698,0.741)",peak
lFhb2Rw,6,right_hip_angle,163.65,"(0.561,0.681)",peak
lFhb2Rw,6,right_knee_angle,149.16,"(0.582,0.733)",peak
lFhb2Rw,9,left_hip_angle,142.66,"(0.623,0.614)",return
lFhb2Rw,9,left_knee_angle,118.29,"(0.689,0.723)",return
lFhb2Rw,9,right_hip_angle,172.14,"(0.565,0.612)",return
lFhb2Rw,9,right_knee_angle,150.15,"(0.598,0.728)",return
lFhb2Rw,11,left_hip_angle,158.25,"(0.623,0.584)",end
lFhb2Rw,11,left_knee_angle,144.58,"(0.665,0.711)",end
lFhb2Rw,11,right_hip_angle,178.45,"(0.570,0.580)",end
lFhb2Rw,11,right_knee_angle,159.47,"(0.592,0.724)",end
