exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
hoXt6wv,0,left_shoulder_angle,17.8,"(0.537,0.240)",start
hoXt6wv,0,right_shoulder_angle,7.2,"(0.380,0.224)",start
hoXt6wv,0,left_elbow_angle,5.36,"(0.565,0.375)",start
hoXt6wv,0,right_elbow_angle,35.06,"(0.410,0.340)",start
hoXt6wv,4,left_shoulder_angle,40.45,"(0.550,0.238)",quarter
hoXt6wv,4,right_shoulder_angle,2.41,"(0.381,0.222)",quarter
hoXt6wv,4,left_elbow_angle,44.72,"(0.625,0.355)",quarter
hoXt6wv,4,right_elbow_angle,43.52,"(0.400,0.333)",quarter
hoXt6wv,9,left_shoulder_angle,44.11,"(0.556,0.236)",peak
hoXt6wv,9,right_shoulder_angle,23.14,"(0.384,0.222)",peak
hoXt6wv,9,left_elbow_angle,46.57,"(0.634,0.346)",peak
hoXt6wv,9,right_elbow_angle,6.06,"(0.358,0.311)",peak
hoXt6wv,13,left_shoulder_angle,29.33,"(0.551,0.207)",return
hoXt6wv,13,right_shoulder_angle,44.58,"(0.384,0.220)",return
hoXt6wv,13,left_elbow_angle,61.62,"(0.581,0.280)",return
hoXt6wv,13,right_elbow_angle,15.57,"(0.340,0.276)",return
hoXt6wv,17,left_shoulder_angle,20.34,"(0.548,0.209)",end
hoXt6wv,17,right_shoulder_angle,44.43,"(0.384,0.219)",end
hoXt6wv,17,left_elbow_angle,44.2,"(0.567,0.287)",end
hoXt6wv,17,right_elbow_angle,19.17,"(0.342,0.274)",end
