exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
tFGKm99,0,left_knee_angle,51.58,"(0.654,0.580)",start
tFGKm99,0,right_knee_angle,164.81,"(0.666,0.577)",start
tFGKm99,0,left_hip_angle,172.09,"(0.466,0.539)",start
tFGKm99,0,right_hip_angle,173.19,"(0.467,0.558)",start
tFGKm99,3,left_knee_angle,71.64,"(0.660,0.575)",quarter
tFGKm99,3,right_knee_angle,155.06,"(0.663,0.595)",quarter
tFGKm99,3,left_hip_angle,170.66,"(0.466,0.536)",quarter
tFGKm99,3,right_hip_angle,172.1,"(0.468,0.560)",quarter
tFGKm99,6,left_knee_angle,72.59,"(0.663,0.575)",peak
tFGKm99,6,right_knee_angle,156.2,"(0.663,0.592)",peak
tFGKm99,6,left_hip_angle,164.78,"(0.467,0.537)",peak
tFGKm99,6,right_hip_angle,177.03,"(0.470,0.558)",peak
tFGKm99,9,left_knee_angle,70.13,"(0.664,0.573)",return
tFGKm99,9,right_knee_angle,156.0,"(0.663,0.593)",return
tFGKm99,9,left_hip_angle,166.12,"(0.467,0.536)",return
tFGKm99,9,right_hip_angle,177.46,"(0.470,0.558)",return
tFGKm99,11,left_knee_angle,47.17,"(0.665,0.574)",end
tFGKm99,11,right_knee_angle,155.28,"(0.665,0.593)",end
tFGKm99,11,left_hip_angle,162.49,"(0.470,0.535)",end
tFGKm99,11,right_hip_angle,177.13,"(0.471,0.555)",end
