exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
UVo2Qs2,0,left_hip_angle,168.59,"(0.568,0.409)",start
UVo2Qs2,0,left_knee_angle,153.84,"(0.383,0.422)",start
UVo2Qs2,0,right_hip_angle,178.74,"(0.579,0.417)",start
UVo2Qs2,0,right_knee_angle,178.68,"(0.371,0.443)",start
UVo2Qs2,3,left_hip_angle,168.37,"(0.552,0.408)",quarter
UVo2Qs2,3,left_knee_angle,149.19,"(0.371,0.421)",quarter
UVo2Qs2,3,right_hip_angle,178.23,"(0.578,0.414)",quarter
UVo2Qs2,3,right_knee_angle,175.12,"(0.373,0.449)",quarter
UVo2Qs2,6,left_hip_angle,169.52,"(0.553,0.407)",peak
UVo2Qs2,6,left_knee_angle,149.11,"(0.367,0.420)",peak
UVo2Qs2,6,right_hip_angle,176.46,"(0.563,0.410)",peak
UVo2Qs2,6,right_knee_angle,175.16,"(0.372,0.456)",peak
UVo2Qs2,9,left_hip_angle,168.88,"(0.543,0.405)",return
UVo2Qs2,9,left_knee_angle,148.34,"(0.360,0.416)",return
UVo2Qs2,9,right_hip_angle,176.08,"(0.564,0.410)",return
UVo2Qs2,9,right_knee_angle,175.47,"(0.367,0.455)",return
UVo2Qs2,11,left_hip_angle,169.63,"(0.546,0.405)",end
UVo2Qs2,11,left_knee_angle,148.44,"(0.374,0.418)",end
UVo2Qs2,11,right_hip_angle,174.36,"(0.576,0.410)",end
UVo2Qs2,11,right_knee_angle,171.41,"(0.383,0.459)",end
