exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
IaGQCrC,0,right_shoulder_angle,26.61,"(0.595,0.388)",start
IaGQCrC,0,right_elbow_angle,143.4,"(0.559,0.527)",start
IaGQCrC,0,left_shoulder_angle,75.26,"(0.768,0.445)",start
IaGQCrC,0,left_elbow_angle,176.5,"(0.820,0.591)",start
IaGQCrC,3,right_shoulder_angle,20.2,"(0.632,0.385)",quarter
IaGQCrC,3,right_elbow_angle,138.71,"(0.568,0.518)",quarter
IaGQCrC,3,left_shoulder_angle,92.67,"(0.779,0.451)",quarter
IaGQCrC,3,left_elbow_angle,6.51,"(0.859,0.555)",quarter
IaGQCrC,6,right_shoulder_angle,40.82,"(0.654,0.619)",peak
IaGQCrC,6,right_elbow_angle,61.42,"(0.491,0.585)",peak
IaGQCrC,6,left_shoulder_angle,38.34,"(0.798,0.609)",peak
IaGQCrC,6,left_elbow_angle,139.23,"(0.740,0.597)",peak
IaGQCrC,9,right_shoulder_angle,35.79,"(0.647,0.437)",return
IaGQCrC,9,right_elbow_angle,105.08,"(0.607,0.572)",return
IaGQCrC,9,left_shoulder_angle,11.49,"(0.779,0.570)",return
IaGQCrC,9,left_elbow_angle,177.56,"(0.730,0.598)",return
IaGQCrC,11,right_shoulder_angle,23.93,"(0.635,0.407)",end
IaGQCrC,11,right_elbow_angle,119.24,"(0.559,0.565)",end
IaGQCrC,11,left_shoulder_angle,48.95,"(0.776,0.485)",end
IaGQCrC,11,left_elbow_angle,171.36,"(0.751,0.597)",end
