exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
O95afRA,0,left_hip_angle,141.97,"(0.505,0.480)",start
O95afRA,0,left_knee_angle,171.13,"(0.624,0.652)",start
O95afRA,0,right_hip_angle,151.11,"(0.422,0.480)",start
O95afRA,0,right_knee_angle,174.07,"(0.332,0.682)",start
O95afRA,3,left_hip_angle,141.45,"(0.502,0.486)",quarter
O95afRA,3,left_knee_angle,172.13,"(0.616,0.648)",quarter
O95afRA,3,right_hip_angle,153.96,"(0.423,0.490)",quarter
O95afRA,3,right_knee_angle,169.44,"(0.346,0.688)",quarter
O95afRA,6,left_hip_angle,168.61,"(0.490,0.486)",peak
O95afRA,6,left_knee_angle,167.12,"(0.506,0.654)",peak
O95afRA,6,right_hip_angle,170.25,"(0.419,0.489)",peak
O95afRA,6,right_knee_angle,178.14,"(0.402,0.688)",peak
O95afRA,9,left_hip_angle,150.09,"(0.491,0.489)",return
O95afRA,9,left_knee_angle,175.98,"(0.563,0.652)",return
O95afRA,9,right_hip_angle,168.33,"(0.420,0.494)",return
O95afRA,9,right_knee_angle,158.68,"(0.398,0.691)",return
O95afRA,11,left_hip_angle,140.87,"(0.491,0.490)",end
O95afRA,11,left_knee_angle,174.64,"(0.600,0.651)",end
O95afRA,11,right_hip_angle,158.39,"(0.421,0.493)",end
O95afRA,11,right_knee_angle,163.85,"(0.362,0.692)",end
