exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
mpKZGWz,0,left_elbow_angle,80.57,"(0.377,0.411)",start
mpKZGWz,0,right_shoulder_angle,62.5,"(0.421,0.552)",start
mpKZGWz,0,left_shoulder_angle,70.52,"(0.342,0.504)",start
mpKZGWz,0,right_elbow_angle,54.17,"(0.505,0.378)",start
mpKZGWz,3,left_elbow_angle,164.04,"(0.325,0.378)",quarter
mpKZGWz,3,right_shoulder_angle,63.13,"(0.421,0.552)",quarter
mpKZGWz,3,left_shoulder_angle,86.04,"(0.314,0.504)",quarter
mpKZGWz,3,right_elbow_angle,142.41,"(0.501,0.377)",quarter
mpKZGWz,6,left_elbow_angle,167.08,"(0.330,0.375)",peak
mpKZGWz,6,right_shoulder_angle,63.99,"(0.424,0.547)",peak
mpKZGWz,6,left_shoulder_angle,80.27,"(0.304,0.504)",peak
mpKZGWz,6,right_elbow_angle,150.44,"(0.500,0.376)",peak
mpKZGWz,9,left_elbow_angle,165.19,"(0.333,0.374)",return
mpKZGWz,9,right_shoulder_angle,64.86,"(0.425,0.547)",return
mpKZGWz,9,left_shoulder_angle,82.44,"(0.312,0.504)",return
mpKZGWz,9,right_elbow_angle,149.72,"(0.498,0.376)",return
mpKZGWz,11,left_elbow_angle,82.31,"(0.383,0.392)",end
mpKZGWz,11,right_shoulder_angle,64.76,"(0.415,0.546)",end
mpKZGWz,11,left_shoulder_angle,69.0,"(0.334,0.510)",end
mpKZGWz,11,right_elbow_angle,64.92,"(0.492,0.376)",end
