exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
EAs3xL9,0,right_shoulder_angle,43.93,"(0.535,0.287)",start
EAs3xL9,0,left_shoulder_angle,63.51,"(0.679,0.297)",start
EAs3xL9,0,left_elbow_angle,176.13,"(0.733,0.410)",start
EAs3xL9,0,right_elbow_angle,137.21,"(0.577,0.446)",start
EAs3xL9,3,right_shoulder_angle,11.92,"(0.542,0.277)",quarter
EAs3xL9,3,left_shoulder_angle,69.35,"(0.680,0.290)",quarter
EAs3xL9,3,left_elbow_angle,171.68,"(0.734,0.379)",quarter
EAs3xL9,3,right_elbow_angle,23.75,"(0.483,0.344)",quarter
EAs3xL9,6,right_shoulder_angle,48.98,"(0.550,0.268)",peak
EAs3xL9,6,left_shoulder_angle,120.82,"(0.679,0.280)",peak
EAs3xL9,6,left_elbow_angle,177.68,"(0.750,0.289)",peak
EAs3xL9,6,right_elbow_angle,19.06,"(0.460,0.284)",peak
EAs3xL9,9,right_shoulder_angle,25.47,"(0.554,0.267)",return
EAs3xL9,9,left_shoulder_angle,88.74,"(0.679,0.282)",return
EAs3xL9,9,left_elbow_angle,177.03,"(0.742,0.335)",return
EAs3xL9,9,right_elbow_angle,20.68,"(0.481,0.314)",return
EAs3xL9,11,right_shoulder_angle,24.5,"(0.552,0.267)",end
EAs3xL9,11,left_shoulder_angle,83.28,"(0.676,0.282)",end
EAs3xL9,11,left_elbow_angle,175.98,"(0.732,0.339)",end
EAs3xL9,11,right_elbow_angle,109.75,"(0.538,0.380)",end
