exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
P9GFBME,0,right_knee_angle,171.27,"(0.332,0.494)",start
P9GFBME,0,right_hip_angle,177.58,"(0.550,0.466)",start
P9GFBME,0,right_shoulder_angle,23.93,"(0.783,0.446)",start
P9GFBME,0,right_elbow_angle,89.04,"(0.659,0.515)",start
P9GFBME,3,right_knee_angle,178.78,"(0.332,0.496)",quarter
P9GFBME,3,right_hip_angle,176.32,"(0.544,0.480)",quarter
P9GFBME,3,right_shoulder_angle,21.98,"(0.787,0.445)",quarter
P9GFBME,3,right_elbow_angle,93.26,"(0.669,0.513)",quarter
P9GFBME,6,right_knee_angle,178.56,"(0.327,0.496)",peak
P9GFBME,6,right_hip_angle,175.96,"(0.537,0.481)",peak
P9GFBME,6,right_shoulder_angle,22.17,"(0.787,0.446)",peak
P9GFBME,6,right_elbow_angle,93.64,"(0.670,0.514)",peak
P9GFBME,9,right_knee_angle,179.95,"(0.327,0.500)",return
P9GFBME,9,right_hip_angle,174.29,"(0.538,0.487)",return
P9GFBME,9,right_shoulder_angle,18.71,"(0.789,0.446)",return
P9GFBME,9,right_elbow_angle,94.04,"(0.673,0.507)",return
P9GFBME,11,right_knee_angle,179.88,"(0.324,0.500)",end
P9GFBME,11,right_hip_angle,175.07,"(0.532,0.485)",end
P9GFBME,11,right_shoulder_angle,18.94,"(0.790,0.443)",end
P9GFBME,11,right_elbow_angle,93.46,"(0.672,0.506)",end
