exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
LQFOrMn,0,right_shoulder_angle,9.27,"(0.426,0.139)",start
LQFOrMn,0,right_elbow_angle,99.75,"(0.408,0.215)",start
LQFOrMn,0,left_shoulder_angle,13.86,"(0.509,0.140)",start
LQFOrMn,0,left_elbow_angle,2.82,"(0.503,0.217)",start
LQFOrMn,3,right_shoulder_angle,13.86,"(0.424,0.140)",quarter
LQFOrMn,3,right_elbow_angle,48.1,"(0.400,0.219)",quarter
LQFOrMn,3,left_shoulder_angle,25.84,"(0.517,0.147)",quarter
LQFOrMn,3,left_elbow_angle,82.78,"(0.529,0.224)",quarter
LQFOrMn,6,right_shoulder_angle,65.89,"(0.452,0.238)",peak
LQFOrMn,6,right_elbow_angle,83.6,"(0.373,0.248)",peak
LQFOrMn,9,right_shoulder_angle,32.91,"(0.436,0.153)",return
LQFOrMn,9,right_elbow_angle,115.9,"(0.383,0.217)",return
LQFOrMn,11,right_shoulder_angle,28.04,"(0.433,0.147)",end
LQFOrMn,11,right_elbow_angle,103.17,"(0.385,0.218)",end
