exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
vKilzz3,0,left_shoulder_angle,13.23,"(0.572,0.231)",start
vKilzz3,0,right_shoulder_angle,19.87,"(0.403,0.224)",start
vKilzz3,0,left_elbow_angle,0.93,"(0.590,0.360)",start
vKilzz3,0,right_elbow_angle,23.09,"(0.383,0.348)",start
vKilzz3,3,left_shoulder_angle,15.85,"(0.569,0.228)",quarter
vKilzz3,3,right_shoulder_angle,20.87,"(0.403,0.222)",quarter
vKilzz3,3,left_elbow_angle,18.74,"(0.591,0.341)",quarter
vKilzz3,3,right_elbow_angle,8.33,"(0.387,0.312)",quarter
vKilzz3,6,left_shoulder_angle,16.18,"(0.564,0.228)",peak
vKilzz3,6,right_shoulder_angle,18.56,"(0.403,0.219)",peak
vKilzz3,6,left_elbow_angle,12.3,"(0.587,0.344)",peak
vKilzz3,6,right_elbow_angle,20.14,"(0.389,0.320)",peak
vKilzz3,9,left_shoulder_angle,17.3,"(0.564,0.228)",return
vKilzz3,9,right_shoulder_angle,23.31,"(0.401,0.219)",return
vKilzz3,9,left_elbow_angle,1.07,"(0.589,0.339)",return
vKilzz3,9,right_elbow_angle,20.45,"(0.383,0.302)",return
vKilzz3,11,left_shoulder_angle,17.01,"(0.564,0.227)",end
vKilzz3,11,right_shoulder_angle,21.37,"(0.401,0.217)",end
vKilzz3,11,left_elbow_angle,6.94,"(0.589,0.340)",end
vKilzz3,11,right_elbow_angle,2.5,"(0.384,0.311)",end
