exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
hBGWILP,0,left_hip_angle,177.91,"(0.653,0.475)",start
hBGWILP,0,left_knee_angle,170.15,"(0.644,0.673)",start
hBGWILP,0,right_hip_angle,150.49,"(0.575,0.463)",start
hBGWILP,0,right_knee_angle,171.06,"(0.518,0.636)",start
hBGWILP,3,left_hip_angle,178.23,"(0.651,0.475)",quarter
hBGWILP,3,left_knee_angle,170.76,"(0.640,0.670)",quarter
hBGWILP,3,right_hip_angle,152.04,"(0.573,0.463)",quarter
hBGWILP,3,right_knee_angle,171.64,"(0.519,0.637)",quarter
hBGWILP,6,left_hip_angle,176.89,"(0.650,0.472)",peak
hBGWILP,6,left_knee_angle,172.6,"(0.642,0.668)",peak
hBGWILP,6,right_hip_angle,169.41,"(0.573,0.469)",peak
hBGWILP,6,right_knee_angle,167.66,"(0.573,0.652)",peak
hBGWILP,9,left_hip_angle,177.09,"(0.650,0.472)",return
hBGWILP,9,left_knee_angle,172.7,"(0.641,0.667)",return
hBGWILP,9,right_hip_angle,165.16,"(0.572,0.468)",return
hBGWILP,9,right_knee_angle,177.41,"(0.557,0.652)",return
hBGWILP,11,left_hip_angle,177.29,"(0.650,0.471)",end
hBGWILP,11,left_knee_angle,172.37,"(0.641,0.668)",end
hBGWILP,11,right_hip_angle,159.98,"(0.572,0.468)",end
hBGWILP,11,right_knee_angle,177.42,"(0.540,0.649)",end
