exerciseId,frameNumber,angleName,angleValue,landmarkCoordinates,phase
mwpPcr1,0,left_shoulder_angle,75.74,"(0.681,0.288)",start
mwpPcr1,0,right_shoulder_angle,30.34,"(0.536,0.267)",start
mwpPcr1,0,left_elbow_angle,176.95,"(0.724,0.417)",start
mwpPcr1,0,right_elbow_angle,148.84,"(0.492,0.411)",start
mwpPcr1,3,left_shoulder_angle,50.42,"(0.672,0.288)",quarter
mwpPcr1,3,right_shoulder_angle,7.64,"(0.572,0.251)",quarter
mwpPcr1,3,left_elbow_angle,167.54,"(0.659,0.378)",quarter
mwpPcr1,3,right_elbow_angle,100.56,"(0.493,0.301)",quarter
mwpPcr1,6,left_shoulder_angle,23.2,"(0.651,0.280)",peak
mwpPcr1,6,right_shoulder_angle,19.26,"(0.584,0.246)",peak
mwpPcr1,6,left_elbow_angle,130.52,"(0.603,0.351)",peak
mwpPcr1,6,right_elbow_angle,111.98,"(0.488,0.282)",peak
mwpPcr1,9,left_shoulder_angle,45.95,"(0.657,0.283)",return
mwpPcr1,9,right_shoulder_angle,16.51,"(0.581,0.241)",return
mwpPcr1,9,left_elbow_angle,160.17,"(0.639,0.368)",return
mwpPcr1,9,right_elbow_angle,110.28,"(0.488,0.283)",return
mwpPcr1,11,left_shoulder_angle,71.02,"(0.664,0.283)",end
mwpPcr1,11,right_shoulder_angle,0.79,"(0.575,0.244)",end
mwpPcr1,11,left_elbow_angle,165.01,"(0.688,0.383)",end
mwpPcr1,11,right_elbow_angle,120.37,"(0.486,0.318)",end
